UNID,PDIR,fullstreet,PBUILD,PSTREET,PSTREETTYPE,PSTREETSUF,PSUITE,PCITY,PSTATE,PCODE,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
5B6F1B56D85ED44D85258204006A28CF,,"5149 Lee Hwy",5149,"Lee Hwy",,,,Arlington,VA,22207,38.896638,-77.132239,1,rooftop,5149,"Lee Hwy",Arlington,VA,"Arlington County",22207,US,Arlington
5BE1C4329B9279FC85258227006FA39A,,"1812 N Moore Street",1812,"N Moore Street",,,,Arlington,VA,22209,38.896406,-77.071816,1,rooftop,1812,"N Moore St",Arlington,VA,"Arlington County",22209,US,Arlington
5BFB0619A56B6FFF88256BF8007484A7,,"1101 S Joyce St # B33",1101,"S Joyce St # B33",,,,Arlington,VA,22203,38.864291,-77.062875,0.9,rooftop,1101,"S Joyce St",Arlington,VA,"Arlington County",22202,US,Arlington
5CA40E018057A39985257D1C0056B5EB,,"2201/2205 S Fern Street",2201/2205,"S Fern Street",,,,Arlington,VA,22202,38.854287,-77.055326,0.9,range_interpolation,2201,"S Fern St",Arlington,VA,"Arlington County",22202,US,"TIGER/Line® dataset from the US Census Bureau"
5CA9F0D29D8AB60B852578370060F3AE,,"6800 Lee Hwy",6800,"Lee Hwy",,,,Arlington,VA,22213,38.886836,-77.162357,1,rooftop,6800,"Lee Hwy",Arlington,VA,"Arlington County",22213,US,Arlington
5CC570DC08F261C185256E19006F1B09,,"1100 S Hayes St M-116",1100,"S Hayes St M-116",,,,Arlington,VA,22202,38.863731,-77.060561,1,rooftop,1100,"S Hayes St",Arlington,VA,"Arlington County",22202,US,Arlington
5CCD3B5BA8FF565185257B7900573310,,"1100 S Hayes St VC 03",1100,"S Hayes St VC 03",,,,Arlington,VA,22202,38.863731,-77.060561,1,rooftop,1100,"S Hayes St",Arlington,VA,"Arlington County",22202,US,Arlington
5D68A4878B25217785257A7900588CA8,,"2700 Wilson Blvd",2700,"Wilson Blvd",,,,Arlington,VA,22201,38.889073,-77.09109,1,rooftop,2700,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
5D7321EEECAE922985257E6C0051917F,,"4040 Campbell Ave",4040,"Campbell Ave",,,,Arlington,VA,22206,38.840686,-77.088005,1,rooftop,4040,"Campbell Ave",Arlington,VA,"Arlington County",22206,US,Arlington
5E143FDA6FE9EBAD88257536007B8B10,,"81 N Glebe Rd",81,"N Glebe Rd",,,,Arlington,VA,22203,38.872127,-77.101876,1,rooftop,81,"N Glebe Rd",Arlington,VA,"Arlington County",22203,US,Arlington
5E6914BCA3B3FA9488256BF8007481EB,,"4819 N 1st St",4819,"N 1st St",,,,Arlington,VA,22203,38.874775,-77.119515,0.33,place,,,Arlington,VA,"Arlington County",22203,US,"TIGER/Line® dataset from the US Census Bureau"
5E69F610822A7FD585257E4B004C2677,," Mobile",,Mobile,,,,Arlington,VA,22206,38.840403,-77.0888,1,place,,,Arlington,VA,"Arlington County",22206,US,"TIGER/Line® dataset from the US Census Bureau"
5E817470F42AB82385256C9500678A7A,,"1615 Crystal Square Arcade",1615,"Crystal Square Arcade",,,,Arlington,VA,22202,38.859033,-77.049742,1,rooftop,1615,"Crystal Square Arc",Arlington,VA,"Arlington County",22202,US,"Virginia Geographic Information Network (VGIN)"
5EFD1AE7A21C944185258259005892F8,,"1201 S Courthouse Rd",1201,"S Courthouse Rd",,,,Arlington,VA,22204,38.8623,-77.079075,1,rooftop,1201,"S Courthouse Rd",Arlington,VA,"Arlington County",22204,US,Arlington
5EFF6453853969EC882572730075D1D5,,"1200 N Courthouse Rd",1200,"N Courthouse Rd",,,,Arlington,VA,22201,38.887694,-77.084175,1,rooftop,1200,"N Courthouse Rd",Arlington,VA,"Arlington County",22201,US,Arlington
5F1C28A3FADBA08D88256CBB003213E7,,"3200 Wilson Blvd",3200,"Wilson Blvd",,,,Arlington,VA,22201,38.885528,-77.097246,1,rooftop,3200,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
5F52A5ED83E1FBB8852577EB0062A8B7,,"4075 Wilson Blvd",4075,"Wilson Blvd",,,#C,Arlington,VA,22203,38.88011,-77.10873,1,rooftop,4075,"Wilson Blvd",Arlington,VA,"Arlington County",22203,US,Arlington
5F5509C7A9248DED88256BF80074822C,,"5115 Little Falls Rd",5115,"Little Falls Rd",,,"Ground le",Arlington,VA,22207,38.90634,-77.141198,1,rooftop,5115,"Little Falls Rd",Arlington,VA,"Arlington County",22207,US,Arlington
5F71BD35AF18FF5885257D5100640856,,"2300 N Pershing Dr",2300,"N Pershing Dr",,,"Unit A",Arlington,VA,22201,38.880443,-77.085891,1,rooftop,2300,"N Pershing Dr",Arlington,VA,"Arlington County",22201,US,Arlington
5FAC7814E1D194E586257EF500614666,,"2250 Clarendon Blvd Ste G",2250,"Clarendon Blvd Ste G",,,,Arlington,VA,22201,38.889606,-77.085869,1,rooftop,2250,"Clarendon Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
5FCE2232F2CB8E7985257726006C1058,,"5104 Wilson Blvd Unit # C",5104,"Wilson Blvd Unit # C",,,,Arlington,VA,22205,38.877659,-77.122238,1,rooftop,5104,"Wilson Blvd",Arlington,VA,"Arlington County",22205,US,Arlington
6008DEF679E7FB2A88256BF800748411,,"1300 Army Navy Dr",1300,"Army Navy Dr",,,,Arlington,VA,22202,38.863541,-77.067035,1,rooftop,1300,"Army Navy Dr",Arlington,VA,"Arlington County",22202,US,Arlington
605B83A2E0E3740185257248006BA132,,"2909 S 16th St",2909,"S 16th St",,,,Arlington,VA,22204,38.857943,-77.086234,0.8,rooftop,2909,"16th St S",Arlington,VA,"Arlington County",22204,US,Arlington
60B12391C98867DC85257DC6006FAC01,," WNA-Terminal C Rm-C2-899A",,"WNA-Terminal C Rm-C2-899A",,,,Arlington,VA,20001,38.90724,-77.019899,0.9,street_center,,"N St NW",Washington,DC,"District of Columbia",20001,US,"TIGER/Line® dataset from the US Census Bureau"
60CCC0FC5E8F5BA985257D9B0074CAC8,,"1776 Wilson Blvd, Unit 1",1776,"Wilson Blvd, Unit 1",,,,Arlington,VA,22201,38.893846,-77.07822,0.9,rooftop,1776,"Wilson Blvd",Arlington,VA,"Arlington County",22209,US,Arlington
60E2B9A25A39A2F385257A01004FA29B,,"675 N Randolph St",675,"N Randolph St",,,,Arlington,VA,22203,38.878732,-77.108783,1,rooftop,675,"N Randolph St",Arlington,VA,"Arlington County",22203,US,Arlington
60EB2D66C417C0B085257ACC004BA0EA,,"1000 N Randolph St",1000,"N Randolph St",,,,Arlington,VA,22201,38.882773,-77.109733,1,rooftop,1000,"N Randolph St",Arlington,VA,"Arlington County",22201,US,Arlington
61086D8F7EA29AFE85257A63006A6342,,"3100 Clarendon Blvd",3100,"Clarendon Blvd",,,,Arlington,VA,22201,38.886437,-77.095303,1,rooftop,3100,"Clarendon Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
618BAA2965704BB285256D2B0045D1A9,,"2000 Jefferson Davis Hwy",2000,"Jefferson Davis Hwy",,,,Arlington,VA,22202,38.855433,-77.052766,1,rooftop,2000,"Jefferson Davis Hwy",Arlington,VA,"Arlington County",22202,US,Arlington
61925CD087E48A3A852581FC005043ED,,"911 N Quincy St",911,"N Quincy St",,,,Arlington,VA,22203,38.881507,-77.107472,1,rooftop,911,"N Quincy St",Arlington,VA,"Arlington County",22203,US,"Virginia Geographic Information Network (VGIN)"
61F9B993F958075F88256BF8007484EC,,"2700 Clarendon Blvd #R-150",2700,"Clarendon Blvd #R-150",,,,Arlington,VA,22201,38.887736,-77.091234,1,rooftop,2700,"Clarendon Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
621EFC8ABC62B52688256BF8007483BF,,"2901 S Glebe Rd",2901,"S Glebe Rd",,,,Arlington,VA,22206,38.845698,-77.068741,1,rooftop,2901,"S Glebe Rd",Arlington,VA,"Arlington County",22206,US,Arlington
6289F4AF0A8DCE018525812C004F62CC,,"3249 Columbia Pike",3249,"Columbia Pike",,,,Arlington,VA,22204,38.862193,-77.091407,1,rooftop,3249,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
62B95AFA82897A9985257E58005E1A63,,"3003 Washington Blvd Suite A",3003,"Washington Blvd Suite A",,,,Arlington,VA,22204,38.885825,-77.094408,0.9,rooftop,3003,"Washington Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
635211C6F3AA8F9285257E1A00559E16,,"2900 S Quincy St",2900,"S Quincy St",,,,Arlington,VA,22206,38.83977,-77.087447,1,rooftop,2900,"S Quincy St",Arlington,VA,"Arlington County",22206,US,Arlington
63747A54D7D64DE385256E55006E4E25,,"2919 Columbia Pike",2919,"Columbia Pike",,,,Arlington,VA,22204,38.862566,-77.087578,1,rooftop,2919,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
6380D1FC1026C92D85257FCD006C3B74,,"520 12th Street South",520,"12th Street South",,,,Arlington,VA,22202,38.862687,-77.054915,1,rooftop,520,"12th St S",Arlington,VA,"Arlington County",22202,US,Arlington
63C72BCC4E47D92B852578390071E310,,"1680 Crystal Square Arcade",1680,"Crystal Square Arcade",,,,Arlington,VA,22202,38.858396,-77.05113,1,rooftop,1680,"Crystal Square Arc",Arlington,VA,"Arlington County",22202,US,"Virginia Geographic Information Network (VGIN)"
63CF98BDC7F05ED6852582810066BE83,,"520 12th Street South",520,"12th Street South",,,,Arlington,VA,22202,38.862687,-77.054915,1,rooftop,520,"12th St S",Arlington,VA,"Arlington County",22202,US,Arlington
